@RELATION extratreest6Classes
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {Conversations,Human-Gathering,Multimedia,Outdoors,Scream,SobbandCry}

@DATA
0.178727,0.014406,3.228619,0.236796,0.252379,0.868579,0.002723,0.314597,-23.866023,1.872639,-0.773945,0.677471,0.013734,-0.117205,0.315286,0.085106,-0.091740,0.126141,0.023515,-0.113494,-0.222960,0.017721,0.005104,0.028127,0.010647,0.011342,0.007618,0.023279,0.002425,0.004543,0.008578,0.026883,0.004323,0.014920,0.045171,0.006085,0.046025,0.024835,0.009300,0.301755,0.001030,0.178430,0.392706,0.250449,0.305259,0.240445,0.241971,0.153429,0.187888,0.168982,0.160955,0.172726,0.192629,0.185852,0.153115,0.019914,0.005559,0.017177,0.008900,0.006999,0.005202,0.013526,0.001484,0.003934,0.009913,0.022054,0.003897,0.006433,Multimedia
0.189033,0.027250,3.205848,0.231173,0.249385,0.963992,0.003147,0.312477,-23.108757,2.030764,-0.355991,0.576022,-0.122178,0.076416,0.483353,0.105260,-0.146395,-0.045342,-0.097544,-0.128824,-0.161544,0.022933,0.005088,0.040317,0.015207,0.014507,0.008586,0.026957,0.002152,0.004084,0.006197,0.017185,0.003874,0.016538,0.044462,0.011935,0.061792,0.020404,0.009769,0.256900,0.001168,0.111810,0.395896,0.287307,0.324338,0.292774,0.265028,0.240471,0.240419,0.199397,0.227773,0.187412,0.215584,0.214700,0.187867,0.024495,0.004598,0.024378,0.012972,0.009366,0.007555,0.019940,0.001904,0.004022,0.005828,0.011732,0.005712,0.007791,Multimedia
0.204745,0.015499,3.235170,0.236333,0.254518,0.900549,0.003406,0.376847,-24.275556,1.850949,-0.474385,0.813136,-0.212353,-0.017400,0.163410,-0.014929,-0.210351,-0.022560,-0.035334,-0.047742,-0.179884,0.032434,0.004220,0.042832,0.017233,0.010729,0.007403,0.022076,0.003740,0.009748,0.006039,0.013133,0.002548,0.019493,0.065065,0.011184,0.056164,0.035006,0.011105,0.342346,0.001657,0.188926,0.667266,0.346325,0.293982,0.265676,0.220496,0.238359,0.170646,0.202068,0.191814,0.198413,0.179231,0.200745,0.180623,0.016876,0.004840,0.023577,0.012105,0.008196,0.005569,0.016163,0.003690,0.011292,0.005007,0.009321,0.001776,0.007517,Multimedia
0.256598,0.024065,3.233233,0.233925,0.258896,0.944468,0.002964,0.580283,-23.144091,1.793248,-0.656359,0.837059,-0.153150,-0.025504,0.296574,0.000046,-0.120428,-0.064015,-0.233209,-0.112965,-0.134333,0.021385,0.007972,0.029014,0.022335,0.007369,0.010962,0.017168,0.002564,0.004897,0.006101,0.015305,0.002205,0.014184,0.060193,0.008569,0.050247,0.025555,0.007971,0.254011,0.001220,0.181551,0.484094,0.262840,0.351093,0.263629,0.218402,0.217612,0.168230,0.156983,0.143661,0.180479,0.159550,0.213723,0.182015,0.019864,0.004332,0.019513,0.017645,0.003449,0.015055,0.009673,0.001795,0.005873,0.004770,0.009904,0.002692,0.006803,Multimedia
0.259455,0.045666,3.255916,0.238199,0.261185,0.974229,0.002738,0.583774,-22.117914,1.834162,-0.752161,0.814003,-0.247237,-0.034614,0.207111,-0.029116,-0.182096,-0.088069,-0.183914,-0.114145,-0.084816,0.020340,0.003969,0.023443,0.024704,0.009849,0.009717,0.015341,0.002830,0.007661,0.006553,0.013196,0.004414,0.013354,0.046757,0.013553,0.035480,0.023389,0.008738,0.216092,0.000821,0.124598,0.357286,0.303386,0.278393,0.253483,0.257387,0.242536,0.213210,0.175481,0.185811,0.178242,0.191650,0.227965,0.213041,0.018306,0.003389,0.019703,0.017651,0.006742,0.009528,0.011765,0.002699,0.010368,0.004314,0.008243,0.004451,0.007022,Multimedia
0.238498,0.010120,3.221153,0.252753,0.264369,0.976818,0.002931,0.486045,-24.619878,2.055833,-0.400860,0.587356,-0.084878,0.059334,0.313686,-0.059537,-0.374404,-0.087319,-0.041092,0.024703,-0.073007,0.022053,0.003723,0.030102,0.019871,0.014001,0.012298,0.027274,0.002691,0.009254,0.005832,0.012783,0.002663,0.014697,0.059096,0.004895,0.060484,0.029822,0.008510,0.284461,0.001098,0.193628,0.509222,0.257954,0.399980,0.260794,0.224591,0.223491,0.198898,0.183915,0.174284,0.184459,0.169542,0.192618,0.181248,0.017845,0.003526,0.018194,0.015103,0.006426,0.010258,0.014777,0.002437,0.011273,0.003565,0.007391,0.003212,0.006583,Multimedia
0.271860,0.028801,3.235576,0.247355,0.267689,0.975609,0.002950,0.637717,-23.040824,1.940404,-0.504413,0.627834,-0.213830,-0.059567,0.253136,-0.045262,-0.169043,0.098701,0.054731,0.135292,-0.110667,0.012493,0.003687,0.024402,0.016119,0.012416,0.012179,0.022396,0.004224,0.013957,0.007012,0.016946,0.002756,0.015160,0.068882,0.011015,0.038885,0.024062,0.008044,0.220734,0.001443,0.133323,0.483852,0.281098,0.363066,0.225965,0.218541,0.219521,0.252823,0.184603,0.196240,0.247259,0.217429,0.190620,0.185893,0.015746,0.002898,0.015952,0.017563,0.012538,0.012584,0.012087,0.004067,0.013560,0.007113,0.010380,0.003947,0.007272,Multimedia
0.327250,0.037396,3.225960,0.265459,0.271373,1.087946,0.003684,0.647662,-23.077240,1.883826,-0.278328,0.706538,-0.256813,-0.187737,0.230528,0.071893,0.067122,0.340103,0.085942,-0.030123,-0.207126,0.017804,0.003315,0.020205,0.010060,0.007330,0.005409,0.021007,0.003008,0.007454,0.012789,0.019556,0.006597,0.014708,0.087713,0.017622,0.065950,0.034711,0.010513,0.291807,0.001780,0.143779,0.654857,0.315301,0.382356,0.357133,0.302867,0.295795,0.274236,0.272945,0.250007,0.290364,0.296860,0.270536,0.210044,0.019654,0.003885,0.013684,0.011412,0.004924,0.006710,0.016061,0.004151,0.009587,0.018171,0.020174,0.010970,0.007465,Multimedia
0.285167,0.032547,3.226598,0.248082,0.269223,0.969592,0.003730,0.561453,-23.078581,2.100402,-0.594112,0.668883,-0.116218,-0.031538,0.420527,0.113484,-0.098477,0.027838,-0.202685,-0.221422,-0.224904,0.021476,0.004400,0.034488,0.025065,0.014331,0.004324,0.023902,0.002233,0.005927,0.004933,0.011792,0.002922,0.017513,0.048327,0.011903,0.052026,0.027338,0.006808,0.224866,0.001431,0.184124,0.365673,0.242293,0.340518,0.215345,0.260831,0.209392,0.192101,0.187210,0.191881,0.202561,0.221890,0.190566,0.193643,0.022818,0.004652,0.021540,0.023132,0.011183,0.003294,0.016547,0.002354,0.007415,0.003769,0.008973,0.002759,0.007821,Multimedia
0.237092,0.027454,3.187075,0.239902,0.257346,0.976956,0.004170,0.539130,-23.154869,1.871005,-0.437812,0.690634,-0.208960,-0.001595,0.447634,0.203409,0.026376,-0.011647,-0.112241,0.016749,-0.132035,0.019025,0.008382,0.026836,0.012851,0.013801,0.005000,0.038173,0.002753,0.005248,0.007267,0.017392,0.002287,0.015563,0.058469,0.013431,0.046809,0.022459,0.007887,0.293542,0.001482,0.213426,0.452157,0.270902,0.326980,0.261630,0.202482,0.213004,0.183985,0.214389,0.223284,0.193517,0.202014,0.161072,0.137934,0.015450,0.004803,0.016686,0.009840,0.007277,0.004024,0.020716,0.003082,0.006145,0.005484,0.012160,0.001615,0.006055,Multimedia
0.193676,0.012191,3.206773,0.233745,0.258524,0.778995,0.003464,0.340550,-24.398778,2.158142,-0.427370,0.517771,-0.293556,0.075478,0.356794,0.048567,-0.173249,-0.109552,-0.143030,-0.067277,-0.136942,0.019973,0.004973,0.041908,0.023908,0.015577,0.010944,0.025066,0.002610,0.006207,0.004835,0.012868,0.003504,0.019073,0.066809,0.007507,0.063919,0.031128,0.012092,0.293370,0.001560,0.213080,0.645503,0.347800,0.436931,0.301307,0.289895,0.315982,0.265426,0.263942,0.226208,0.242537,0.240219,0.265212,0.241484,0.020437,0.004956,0.028285,0.026955,0.013150,0.012371,0.018072,0.002593,0.008151,0.003538,0.009000,0.003986,0.008983,Multimedia
0.253027,0.017539,3.215537,0.260741,0.254477,1.091077,0.003349,0.457726,-24.496662,1.825470,-0.667896,0.636391,-0.028212,-0.154351,0.303447,0.153071,-0.128327,0.006891,-0.085503,-0.103599,-0.256966,0.027977,0.006386,0.024039,0.017423,0.009922,0.004568,0.018207,0.002528,0.005244,0.006447,0.010700,0.004032,0.014093,0.058878,0.005649,0.063778,0.032606,0.009574,0.307270,0.001603,0.188452,0.456213,0.351623,0.300655,0.262440,0.244638,0.223132,0.178465,0.166689,0.185223,0.154247,0.219767,0.182381,0.187215,0.032319,0.006217,0.017434,0.015895,0.006236,0.003013,0.011596,0.002573,0.006998,0.004956,0.007973,0.005979,0.008246,Multimedia
0.207454,0.039988,3.238858,0.229146,0.260613,0.820509,0.003044,0.510870,-22.413347,1.804384,-0.122402,0.922182,-0.354533,-0.097458,0.275851,0.090733,-0.191589,-0.128787,-0.152912,-0.125461,-0.213993,0.033537,0.003087,0.036970,0.020839,0.014311,0.006510,0.024568,0.001342,0.003966,0.013514,0.021810,0.004509,0.020332,0.037641,0.010959,0.039811,0.011132,0.005667,0.144813,0.001041,0.209682,0.221270,0.254290,0.195040,0.197700,0.200272,0.179634,0.166121,0.200968,0.174435,0.154831,0.169060,0.166962,0.165807,0.025543,0.002873,0.027427,0.014491,0.005650,0.004841,0.014879,0.001141,0.002365,0.008211,0.010786,0.004976,0.008691,Multimedia
0.276124,0.018892,3.233410,0.258786,0.261436,1.161753,0.002214,0.607543,-23.484786,1.785618,-0.466061,0.854326,-0.104255,-0.071311,0.307518,0.113934,-0.137187,0.021803,-0.115297,-0.155370,-0.179804,0.023831,0.004201,0.030169,0.013035,0.010937,0.006724,0.031131,0.006484,0.007603,0.005794,0.015964,0.002891,0.015184,0.058620,0.007354,0.063864,0.031450,0.009577,0.272647,0.000719,0.149442,0.417976,0.241348,0.269864,0.234392,0.196905,0.210963,0.159451,0.173568,0.166198,0.172450,0.158550,0.169062,0.148752,0.017298,0.003830,0.016805,0.008573,0.006100,0.006053,0.018356,0.007405,0.007509,0.004123,0.009967,0.002264,0.006348,Multimedia
0.229482,0.011383,3.215506,0.274412,0.258662,1.215887,0.003229,0.492922,-25.288469,2.086892,-0.101408,0.511185,-0.276592,-0.131317,0.213446,0.001564,-0.215949,0.006379,0.121162,0.041036,-0.089129,0.018259,0.003835,0.022215,0.014519,0.019385,0.017585,0.030033,0.002081,0.007895,0.006388,0.016532,0.001933,0.016765,0.078082,0.011066,0.068979,0.047548,0.012306,0.447844,0.001779,0.210835,0.839619,0.364388,0.308714,0.274407,0.286632,0.225118,0.199542,0.226008,0.205159,0.184251,0.220684,0.194241,0.194256,0.017316,0.005734,0.016268,0.014914,0.014749,0.014296,0.020456,0.002794,0.010090,0.008619,0.009943,0.001630,0.006874,Multimedia
0.315702,0.019216,3.237979,0.284334,0.262780,1.376623,0.002716,0.668609,-24.001541,1.980569,-0.057163,0.496292,-0.390527,-0.027121,0.217388,-0.129460,-0.132852,-0.037961,-0.002678,0.118192,-0.154910,0.016299,0.001802,0.017315,0.016730,0.010988,0.009761,0.027811,0.001778,0.007567,0.005592,0.021892,0.002294,0.014698,0.071841,0.008205,0.045095,0.034370,0.008865,0.354248,0.001405,0.091328,0.617547,0.322609,0.326221,0.260463,0.229000,0.201419,0.222349,0.199149,0.252173,0.216371,0.272439,0.190198,0.207149,0.015033,0.001447,0.012911,0.019427,0.005371,0.012388,0.014175,0.001522,0.011447,0.005793,0.012762,0.002903,0.006279,Multimedia
0.251951,0.030306,3.224549,0.257818,0.261859,1.147768,0.002767,0.557661,-22.912404,1.947515,-0.143707,0.625296,-0.349207,-0.198643,0.234647,0.204783,-0.160901,-0.055294,-0.104550,-0.113466,-0.156328,0.025465,0.005733,0.031984,0.017451,0.010718,0.008422,0.028047,0.002283,0.006314,0.010298,0.018485,0.002990,0.015705,0.063596,0.016929,0.067645,0.024549,0.008628,0.339436,0.001643,0.199377,0.502569,0.263122,0.345485,0.185603,0.193352,0.182605,0.220775,0.159851,0.228887,0.159497,0.222036,0.161859,0.158582,0.025088,0.004341,0.024939,0.012709,0.006040,0.006388,0.014888,0.002268,0.005350,0.006517,0.015386,0.002804,0.008490,Multimedia
0.140873,0.004322,3.152540,0.214780,0.256776,0.581909,0.003810,0.209437,-28.949242,2.006219,-0.929077,0.643283,-0.482475,0.212873,0.329674,0.139482,-0.148775,0.120920,-0.135230,-0.005348,-0.152599,0.023103,0.002530,0.048478,0.013357,0.008841,0.007711,0.018027,0.010230,0.005172,0.008299,0.022287,0.003026,0.020752,0.052185,0.004978,0.180735,0.036021,0.016644,0.292607,0.002154,0.162567,1.106435,0.501327,0.378661,0.440527,0.250707,0.266380,0.257665,0.204484,0.212669,0.195913,0.267486,0.221637,0.205358,0.022473,0.002128,0.035080,0.010700,0.008597,0.008054,0.014682,0.010681,0.003885,0.006846,0.016625,0.002580,0.011594,Multimedia
0.189733,0.015278,3.212999,0.216895,0.263385,0.723499,0.003177,0.375181,-23.763286,1.705441,-0.703139,0.853186,-0.355322,0.280140,0.116689,0.036683,-0.146883,0.224151,0.033445,0.053679,-0.081252,0.013560,0.002680,0.031995,0.012457,0.009877,0.009378,0.025652,0.003963,0.012578,0.009649,0.022161,0.005469,0.014923,0.044686,0.007316,0.049502,0.021986,0.012302,0.191002,0.001047,0.230170,0.565402,0.275488,0.294182,0.223220,0.249672,0.213330,0.195801,0.193670,0.187944,0.182906,0.166076,0.155260,0.156384,0.011011,0.002443,0.016864,0.010854,0.006159,0.005598,0.015113,0.003611,0.008631,0.008427,0.010412,0.006627,0.005218,Multimedia
0.189560,0.018066,3.221752,0.230138,0.258860,0.767650,0.003377,0.310732,-23.782434,1.572882,-1.014561,1.014856,-0.258861,0.177659,0.466054,-0.050885,-0.155149,0.116876,0.039276,-0.062078,-0.152666,0.011081,0.003424,0.022740,0.010462,0.010188,0.008083,0.020687,0.004489,0.007089,0.008448,0.022205,0.002915,0.012432,0.065523,0.011096,0.065918,0.043996,0.015676,0.370759,0.001605,0.197151,0.699472,0.404958,0.404321,0.265130,0.242490,0.272872,0.237052,0.271730,0.216799,0.184582,0.206540,0.188358,0.191993,0.013215,0.004404,0.017318,0.010018,0.006008,0.007212,0.016454,0.005603,0.008076,0.006351,0.020488,0.003039,0.006949,Multimedia
0.250747,0.041563,3.244631,0.223684,0.268002,0.733858,0.004161,0.503453,-22.698063,1.637805,-0.994343,0.991146,-0.318906,0.107627,0.200903,-0.184006,0.033306,0.376330,0.019622,-0.222659,-0.138898,0.008871,0.002965,0.021667,0.006070,0.013019,0.011853,0.016524,0.002822,0.005457,0.011738,0.019849,0.003763,0.012435,0.068512,0.012187,0.040499,0.026018,0.010901,0.170070,0.001449,0.180753,0.514160,0.325313,0.374162,0.287415,0.185277,0.271392,0.296732,0.303652,0.285887,0.302395,0.263323,0.265432,0.191964,0.011822,0.004853,0.015758,0.006561,0.013066,0.012795,0.013602,0.003702,0.006505,0.011896,0.014094,0.004157,0.005990,Multimedia
0.189694,0.023918,3.222786,0.221231,0.263406,0.660113,0.003615,0.281067,-23.294618,1.299789,-1.358595,0.992688,-0.363419,-0.003679,0.177812,-0.058326,0.063693,0.345937,0.075184,-0.177492,-0.193744,0.006213,0.003126,0.016795,0.009718,0.006553,0.010436,0.012204,0.002182,0.004995,0.009835,0.022531,0.004778,0.010905,0.044473,0.006718,0.045283,0.024162,0.011618,0.200560,0.001141,0.211030,0.427274,0.257910,0.229739,0.232853,0.195561,0.194124,0.181868,0.184304,0.189207,0.226057,0.204184,0.167915,0.157170,0.005269,0.002988,0.012646,0.011961,0.003872,0.010066,0.008903,0.001867,0.006662,0.007473,0.013411,0.004065,0.005345,Multimedia
0.305944,0.030610,3.224872,0.271461,0.287683,0.936043,0.003972,0.590990,-23.723040,2.141848,-0.738427,0.691266,-0.253943,0.043706,0.125313,-0.174480,-0.274843,0.049729,-0.132943,-0.057092,-0.108500,0.018731,0.003039,0.039009,0.022422,0.008438,0.005763,0.019871,0.004149,0.004901,0.005759,0.012939,0.003961,0.017136,0.113843,0.013450,0.068858,0.050815,0.014698,0.321306,0.001760,0.167339,0.969260,0.375603,0.418950,0.276182,0.305836,0.246320,0.233018,0.205989,0.228401,0.221615,0.239449,0.251023,0.197798,0.023830,0.002228,0.018313,0.023162,0.007089,0.005084,0.015276,0.004808,0.005128,0.003691,0.011266,0.005122,0.007554,Multimedia
0.296315,0.009297,3.239565,0.261158,0.277596,0.992353,0.003180,0.574099,-25.235855,1.462013,-1.261177,1.109725,-0.175591,0.010537,0.253294,-0.019700,-0.141974,0.064583,0.054671,-0.065187,-0.122608,0.009582,0.005770,0.015666,0.007795,0.004354,0.007287,0.008234,0.003072,0.003978,0.005043,0.009035,0.001978,0.007414,0.070074,0.003768,0.047460,0.036109,0.010662,0.260950,0.001141,0.108811,0.519963,0.305327,0.237088,0.203599,0.233316,0.201355,0.207936,0.222580,0.191706,0.208572,0.201284,0.194915,0.165068,0.010848,0.007304,0.008804,0.006380,0.002900,0.003300,0.005406,0.002959,0.002985,0.004030,0.006113,0.001455,0.003208,Multimedia
0.239451,0.003272,3.193880,0.296025,0.269789,1.170773,0.003667,0.480101,-26.969801,2.078450,-0.561288,0.518276,-0.330886,-0.004636,0.302630,0.004364,-0.175656,-0.177910,-0.354937,-0.320551,-0.179044,0.020400,0.004868,0.037507,0.036443,0.012981,0.007592,0.007934,0.002098,0.003498,0.004705,0.009671,0.003586,0.018442,0.076888,0.001897,0.110821,0.055925,0.012784,0.387519,0.001586,0.198069,0.617021,0.387242,0.395285,0.258072,0.274683,0.223299,0.197153,0.213154,0.226895,0.212749,0.220255,0.240777,0.250989,0.021579,0.006936,0.022528,0.027578,0.012745,0.009576,0.005876,0.002269,0.003358,0.004213,0.007770,0.004999,0.007806,Multimedia
0.382755,0.025522,3.241128,0.281728,0.281865,1.074161,0.003122,0.675253,-23.963897,2.034537,-0.530929,0.644178,-0.278975,0.188627,0.298629,0.092206,-0.189111,0.096892,0.093486,0.040377,0.075987,0.010730,0.002262,0.027901,0.007833,0.017614,0.006699,0.025457,0.004633,0.004162,0.004740,0.013619,0.003105,0.013828,0.099569,0.013620,0.046656,0.039407,0.013978,0.248296,0.001479,0.078406,0.863723,0.359519,0.407834,0.309401,0.266282,0.223602,0.190794,0.189224,0.228737,0.161043,0.176796,0.178834,0.184424,0.013916,0.002610,0.016092,0.009534,0.009137,0.006191,0.018466,0.002244,0.004454,0.003626,0.009852,0.003008,0.005906,Multimedia
0.202858,0.006954,3.223145,0.208528,0.251161,0.699587,0.005063,0.456288,-27.376681,1.800186,-0.877264,0.811367,-0.312808,0.035651,0.350415,0.054550,-0.135629,0.079590,-0.048955,-0.020626,-0.102905,0.012106,0.007942,0.023586,0.019141,0.013814,0.013663,0.016274,0.004272,0.002690,0.007109,0.013132,0.004731,0.014738,0.063264,0.008428,0.062575,0.030762,0.014765,0.271382,0.003086,0.217857,0.849661,0.371829,0.359470,0.320268,0.310744,0.260755,0.249582,0.241083,0.208668,0.237656,0.233893,0.247446,0.215848,0.011510,0.011128,0.022666,0.022707,0.015925,0.015876,0.014444,0.005868,0.002570,0.006242,0.011313,0.006409,0.006903,Multimedia
0.269080,0.015213,3.247619,0.232229,0.265728,0.944853,0.003374,0.637800,-23.859484,1.626798,-0.985455,1.093686,-0.199319,0.105757,0.274690,0.013565,-0.124935,0.068691,-0.044039,0.012113,-0.099226,0.012500,0.002500,0.026321,0.015726,0.009677,0.005465,0.018117,0.003243,0.005054,0.006937,0.015234,0.003461,0.011347,0.050890,0.006389,0.035438,0.032883,0.009100,0.297339,0.001200,0.142347,0.345127,0.294947,0.305692,0.289584,0.238487,0.262346,0.194761,0.201740,0.200894,0.229437,0.236006,0.252809,0.196162,0.011682,0.002677,0.014066,0.017246,0.006506,0.004207,0.010521,0.003985,0.006598,0.005737,0.013015,0.004571,0.005282,Multimedia
0.264161,0.023937,3.227169,0.258177,0.267040,1.073085,0.003509,0.517900,-23.721332,1.971029,-0.545534,0.584088,-0.115319,0.180345,0.110741,0.023332,-0.226755,0.074661,0.062429,0.002908,-0.058529,0.017063,0.002595,0.026420,0.014941,0.010423,0.008248,0.018460,0.002759,0.006294,0.009935,0.016388,0.003363,0.013751,0.087560,0.012867,0.061624,0.042743,0.018465,0.422811,0.001621,0.215984,0.942491,0.500613,0.446608,0.375822,0.372559,0.344682,0.282991,0.250657,0.300048,0.394048,0.329932,0.245707,0.236295,0.021126,0.003845,0.016230,0.014917,0.006803,0.009284,0.012999,0.004279,0.007390,0.011496,0.013293,0.003965,0.006858,Multimedia
0.263033,0.042763,3.225354,0.242623,0.273535,0.903077,0.004760,0.564948,-22.819060,2.032504,-0.700086,0.877168,-0.252451,0.145177,0.237416,-0.059016,-0.183100,-0.048792,-0.192493,-0.066172,-0.129284,0.024129,0.002914,0.036517,0.024724,0.009725,0.004489,0.014891,0.002840,0.005996,0.008131,0.014918,0.002780,0.017674,0.070810,0.017607,0.057327,0.034401,0.012617,0.291552,0.002474,0.195743,0.556899,0.447987,0.427799,0.301055,0.311008,0.235710,0.243386,0.223755,0.245898,0.285346,0.265544,0.283975,0.238783,0.027276,0.004249,0.032623,0.027644,0.009289,0.004685,0.011352,0.004146,0.008551,0.009553,0.013349,0.003690,0.009779,Multimedia
0.274171,0.031466,3.205204,0.293452,0.280032,1.114082,0.004110,0.597355,-23.890762,2.302861,-0.284289,0.682879,-0.143608,0.102338,0.314957,-0.030776,-0.222990,-0.107599,-0.262104,-0.292712,-0.029132,0.026513,0.001950,0.046816,0.035073,0.015381,0.005704,0.016032,0.001668,0.002997,0.005461,0.011442,0.001829,0.021393,0.087692,0.017671,0.096711,0.047943,0.012918,0.391903,0.002483,0.191879,0.822266,0.435235,0.621695,0.411082,0.411022,0.276531,0.223944,0.226906,0.279191,0.290456,0.249107,0.277796,0.311787,0.032794,0.002521,0.031476,0.038715,0.014110,0.006639,0.011642,0.002480,0.004076,0.007401,0.009409,0.001873,0.011208,Multimedia
0.447228,0.044074,3.275332,0.345356,0.269017,1.574591,0.002141,0.700530,-23.647232,1.276926,-0.470265,0.686480,-0.231684,-0.130768,-0.057503,-0.050552,0.278481,0.366909,0.190559,-0.000192,-0.214099,0.009383,0.003242,0.008907,0.012356,0.002282,0.002226,0.007013,0.000916,0.003332,0.007809,0.013093,0.003543,0.010071,0.083918,0.014513,0.032486,0.033188,0.009993,0.250291,0.001274,0.026129,0.736959,0.372524,0.487696,0.397195,0.437493,0.271528,0.313139,0.278250,0.327371,0.309759,0.262469,0.222171,0.187826,0.012953,0.003726,0.007584,0.021082,0.001638,0.002526,0.006970,0.000987,0.005469,0.008937,0.014086,0.004253,0.008986,Multimedia
0.439894,0.035615,3.284884,0.317615,0.279937,1.502475,0.001803,0.708734,-23.146464,1.680031,-0.835111,1.024746,-0.031143,0.072119,0.130416,-0.209807,0.069521,0.237747,0.030087,-0.197302,-0.203852,0.010395,0.001107,0.012627,0.006097,0.005713,0.003581,0.010190,0.001557,0.004211,0.006875,0.014465,0.006557,0.007602,0.050908,0.005944,0.019477,0.023372,0.008095,0.195283,0.000556,0.000078,0.330496,0.370095,0.343098,0.279809,0.270235,0.233359,0.259965,0.234506,0.280093,0.271262,0.224331,0.209692,0.219340,0.011571,0.000829,0.009442,0.006804,0.003786,0.002874,0.006725,0.001279,0.004771,0.004763,0.009197,0.007698,0.004155,Multimedia
0.329689,0.016682,3.258629,0.300401,0.265482,1.569977,0.002333,0.673480,-24.296955,1.617121,-0.478385,0.476117,-0.037343,-0.147081,0.490728,-0.276056,-0.111754,0.106660,0.081451,-0.001413,-0.122403,0.011610,0.001998,0.014469,0.009158,0.007493,0.004565,0.014799,0.002733,0.007385,0.006642,0.009344,0.004116,0.008548,0.059692,0.009062,0.051331,0.030477,0.011473,0.328466,0.000927,0.079715,0.519906,0.337072,0.426643,0.293334,0.256974,0.270786,0.252934,0.212866,0.209018,0.271188,0.238675,0.244040,0.220288,0.014122,0.002018,0.013272,0.011912,0.006578,0.003927,0.010830,0.002883,0.006963,0.006431,0.005787,0.006184,0.005134,Multimedia
0.279019,0.001958,3.249492,0.274262,0.258390,1.395182,0.002068,0.648218,-28.236434,1.325323,-0.485133,0.651173,0.192097,0.067753,0.442161,0.001416,0.042533,0.114142,0.056825,0.039905,-0.015204,0.007776,0.001909,0.031884,0.007248,0.021045,0.005009,0.016536,0.001792,0.004125,0.008132,0.012767,0.003376,0.012881,0.048338,0.002180,0.046082,0.023387,0.009235,0.251695,0.000681,0.095879,0.720316,0.356370,0.321650,0.309491,0.242169,0.243743,0.284081,0.288016,0.197742,0.240697,0.210174,0.189835,0.166363,0.008359,0.001914,0.019939,0.005614,0.015009,0.004600,0.011087,0.001714,0.002464,0.006389,0.008877,0.002788,0.005149,Multimedia
